invoice;custID;prodID;salesDate;amt;qty;discounted
389;8;35;06/08/2008;35626,5;63;0
390;27;55;18/07/2009;72526,23;133;0
390;27;25;18/07/2009;55231,47;191;0
390;27;45;18/07/2009;61384,96;124;0
391;40;15;18/12/2009;3653,32;23;0
392;25;52;16/12/2008;83242,08;144;0
393;15;66;11/09/2009;37696;190;0
393;15;104;11/09/2009;30966,87;107;0
394;12;28;04/09/2005;16963,51;31;0
395;12;82;04/09/2007;17385,03;169;0
395;12;89;04/09/2007;3505,95;27;0
396;7;94;17/06/2006;24365,52;43;0
397;12;54;04/09/2009;59681,79;183;0
398;12;73;04/09/2008;29289,26;98;0
399;25;21;16/12/2006;20940,15;37;0
400;25;43;16/12/2007;88605;179;0
401;25;87;16/12/2005;72324;150;0
402;24;57;16/02/2005;6756,4;28;0
403;1;23;12/08/2009;24729,8;106;0
404;31;87;26/05/2007;86788,8;180;0
404;31;45;26/05/2007;7425,6;15;0
405;24;56;23/11/2006;36923,91;183;0
406;31;85;26/05/2005;8096,76;49;0
407;24;93;23/11/2008;47744,15;95;0
407;24;90;23/11/2008;83033,28;198;0
408;24;91;23/11/2009;34960,4;71;0
408;24;15;23/11/2009;31291,48;197;0
408;24;27;23/11/2009;66422,49;197;0
409;31;33;26/05/2008;36404,4;92;0
410;31;12;26/05/2009;17286,57;63;0
411;1;44;12/08/2006;10221,12;52;0
412;1;98;12/08/2007;21616;160;0
413;18;104;30/07/2010;6367,02;22;0
414;34;57;20/01/2007;21234,4;88;0
415;34;15;20/01/2005;13024,88;82;0
415;34;37;20/01/2005;46765,6;80;0
415;34;94;20/01/2005;6799,68;12;0
416;15;11;02/02/2008;27281,1;77;0
416;15;13;02/02/2008;66617,45;155;0
416;15;47;02/02/2008;15712,05;111;0
417;15;41;02/02/2007;17946,24;104;0
418;34;70;20/01/2009;68372,46;117;0
419;34;29;20/01/2008;90815,65;179;0
420;28;43;16/01/2005;71775;145;0
421;1;88;05/11/2006;44438,4;192;0
421;1;58;05/11/2006;23168;100;0
422;28;47;16/01/2006;10333,15;73;0
422;28;38;16/01/2006;17457,44;77;0
423;2;47;14/09/2010;4812,7;34;0
423;2;9;14/09/2010;10049,04;34;0
424;1;5;05/11/2008;56198,34;198;0
424;1;51;05/11/2008;20411,85;41;0
425;28;21;16/01/2008;58292,85;103;0
425;28;81;16/01/2008;18970,45;155;0
425;28;6;16/01/2008;26046;75;0
426;1;79;12/12/2006;24649,77;159;0
426;1;71;12/12/2006;33429,9;105;0
427;15;20;11/11/2009;25548,6;110;0
428;27;32;07/11/2009;66447,54;162;0
428;27;57;07/11/2009;15201,9;63;0
429;27;84;07/11/2007;5562;25;0
430;27;53;07/11/2006;94323,24;198;0
431;15;13;11/11/2008;42979;100;0
431;15;5;11/11/2008;39168,54;138;0
431;15;58;11/11/2008;5096,96;22;0
432;4;28;16/01/2006;43776,8;80;0
432;4;39;16/01/2006;3612,96;12;0
433;10;93;21/01/2008;94985,73;189;0
434;10;2;21/01/2009;60154,04;118;0
435;11;43;22/04/2009;68310;138;0
436;4;59;16/01/2007;64900;176;0
436;4;74;16/01/2007;27686,88;102;0
437;11;86;23/12/2005;38658,35;95;0
437;11;29;23/12/2005;68492,25;135;0
437;11;51;23/12/2005;63226,95;127;0
438;10;55;21/01/2005;23993,64;44;0
439;10;26;21/01/2006;26838,45;95;0
440;11;67;23/12/2006;34979;175;0
441;15;72;11/11/2005;4182,52;31;0
441;15;60;11/11/2005;47874,2;94;0
442;4;29;30/09/2008;80161,3;158;0
442;4;36;30/09/2008;19376,28;42;0
443;24;98;27/11/2007;25804,1;191;0
444;26;53;20/07/2007;77649,94;163;0
444;26;55;20/07/2007;40898,25;75;0
444;26;84;20/07/2007;24917,76;112;0
445;26;95;20/07/2005;32656,8;60;0
445;26;83;20/07/2005;82353,7;169;0
446;26;48;20/07/2008;21443,94;61;0
446;26;95;20/07/2008;61503,64;113;0
446;26;59;20/07/2008;43512,5;118;0
447;4;49;30/09/2006;104466;184;0
448;4;54;30/09/2007;55442,1;170;0
448;4;96;30/09/2007;6534,93;61;0
449;16;3;05/09/2010;32019,09;129;0
449;16;94;05/09/2010;73663,2;130;0
450;9;35;07/11/2006;23751;42;0
451;9;86;07/11/2007;17497,99;43;0
452;32;76;02/10/2005;28650,1;95;0
453;9;53;07/11/2005;61453,02;129;0
454;2;103;11/01/2009;43912,6;89;0
454;2;55;11/01/2009;42534,18;78;0
455;2;34;11/01/2008;67074,56;197;0
456;11;25;19/04/2009;6650,91;23;0
457;11;100;19/04/2008;71460,74;191;0
458;12;35;18/09/2009;48633;86;0
459;26;81;07/08/2007;15176,36;124;0
459;26;9;07/08/2007;54087,48;183;0
460;3;98;20/06/2005;23777,6;176;0
460;3;57;20/06/2005;11099,8;46;0
461;3;34;20/06/2007;54136,32;159;0
461;3;84;20/06/2007;17798,4;80;0
462;8;51;07/11/2009;85132,35;171;0
462;8;103;07/11/2009;93252,6;189;0
463;8;47;07/11/2008;24912,8;176;0
464;40;19;30/03/2006;4605,02;37;0
464;40;60;30/03/2006;46855,6;92;0
465;40;48;30/03/2009;54840,24;156;0
466;40;55;30/03/2008;16904,61;31;0
466;40;71;30/03/2008;50622,42;159;0
467;8;73;07/11/2006;15242,37;51;0
467;8;43;07/11/2006;53460;108;0
468;12;29;21/05/2010;46168,85;91;0
468;12;30;21/05/2010;25215,48;89;0
468;12;21;21/05/2010;79798,95;141;0
469;30;78;11/10/2005;22264,2;70;0
469;30;87;11/10/2005;73288,32;152;0
470;40;33;19/07/2007;8309,7;21;0
471;30;75;11/10/2007;7976,65;55;0
472;30;41;11/10/2006;15012,72;87;0
473;30;51;11/10/2009;4978,5;10;0
474;40;32;19/07/2008;10664,42;26;0
474;40;35;19/07/2008;53722,5;95;0
475;30;56;25/07/2010;36318,6;180;0
476;25;7;17/03/2005;27925,12;64;0
476;25;45;17/03/2005;95047,68;192;0
476;25;100;17/03/2005;42277,82;113;0
476;25;94;17/03/2005;17565,84;31;0
477;25;61;17/03/2007;5998,02;21;0
478;22;77;19/03/2008;65248,48;131;0
479;22;39;19/03/2009;11441,04;38;0
480;23;19;07/10/2005;19291,3;155;0
480;23;48;07/10/2005;27068,58;77;0
481;23;43;07/10/2006;68310;138;0
482;23;77;07/10/2007;41340,64;83;0
483;2;33;02/12/2008;17015,1;43;0
483;2;65;02/12/2008;13604,07;113;0
484;21;88;26/05/2007;5091,9;22;0
484;21;86;26/05/2007;8138,6;20;0
485;23;64;07/10/2009;16931,65;29;0
485;23;78;07/10/2009;8905,68;28;0
486;21;44;26/05/2005;8452,08;43;0
486;21;58;26/05/2005;22936,32;99;0
487;32;82;09/07/2008;10595,61;103;0
488;8;59;20/06/2010;7375;20;0
488;8;99;20/06/2010;26996,85;51;0
489;27;76;02/03/2005;56093,88;186;0
490;32;33;09/07/2006;73995,9;187;0
491;32;53;09/07/2007;61453,02;129;0
491;32;66;09/07/2007;34124,8;172;0
492;5;12;05/08/2010;3567,07;13;0
493;4;55;19/09/2008;108516,69;199;0
493;4;65;19/09/2008;16373,04;136;0
494;8;100;06/04/2006;24693,24;66;0
495;7;69;19/10/2006;25492,74;58;0
495;7;12;19/10/2006;19756,08;72;0
496;1;12;01/05/2009;6310,97;23;0
496;1;89;01/05/2009;13893,95;107;0
497;8;81;05/10/2006;9056,86;74;0
497;8;51;05/10/2006;60737,7;122;0
497;8;16;05/10/2006;30423,36;66;0
497;8;69;05/10/2006;69445,74;158;0
497;8;25;05/10/2006;7229,25;25;0
498;17;101;17/04/2010;41242,63;143;0
498;17;98;17/04/2010;22561,7;167;0
499;8;92;08/09/2006;15831,75;95;0
500;31;101;26/01/2006;9229,12;32;0
500;31;79;26/01/2006;4185,81;27;0
501;31;4;26/01/2005;7276,39;29;0
502;8;82;05/10/2008;4629,15;45;0
502;8;96;05/10/2008;15640,98;146;0
503;20;29;18/02/2010;95381,8;188;0
504;28;51;01/01/2010;15931,2;32;0
505;28;102;26/11/2006;34986,6;110;0
506;29;14;24/06/2007;49443,1;115;0
506;29;87;24/06/2007;33269,04;69;0
507;17;73;21/05/2010;42738,41;143;0
507;17;90;21/05/2010;42355,36;101;0
508;3;44;26/01/2010;3734,64;19;0
508;3;79;26/01/2010;4960,96;32;0
509;27;22;24/07/2006;81597,87;167;0
509;27;81;24/07/2006;9913,59;81;0
510;29;58;24/06/2008;24558,08;106;0
510;29;100;24/06/2008;52005,46;139;0
511;29;47;24/06/2009;5237,35;37;0
511;29;71;24/06/2009;30564,48;96;0
511;29;74;24/06/2009;18186,48;67;0
511;29;49;24/06/2009;111279;196;0
512;34;17;18/06/2010;39800,58;138;0
513;33;87;09/07/2006;83413,68;173;0
514;33;28;09/07/2005;94667,33;173;0
514;33;23;09/07/2005;42227,3;181;0
514;33;65;09/07/2005;8668,08;72;0
515;18;28;18/11/2005;79892,66;146;0
516;10;81;10/01/2006;8934,47;73;0
517;10;26;10/01/2007;34183,71;121;0
518;10;3;10/01/2008;13403,34;54;0
519;17;34;12/09/2009;66393,6;195;0
520;17;44;12/09/2008;19262,88;98;0
521;8;88;27/11/2006;14349,9;62;0
521;8;56;27/11/2006;34906,21;173;0
521;8;25;27/11/2006;52628,94;182;0
522;8;105;27/11/2005;21451,43;77;0
522;8;67;27/11/2005;33579,84;168;0
522;8;86;27/11/2005;52493,97;129;0
523;33;10;09/07/2008;70527,24;126;0
523;33;34;09/07/2008;41879,04;123;0
524;1;45;24/09/2008;11385,92;23;0
525;1;50;24/09/2009;51389,24;98;0
525;1;1;24/09/2009;6598,8;40;0
525;1;11;24/09/2009;10983,3;31;0
526;16;11;27/04/2009;58105,2;164;0
527;6;15;27/05/2008;8100,84;51;0
528;16;57;27/04/2007;19062,7;79;0
529;16;36;27/04/2006;75198,42;163;0
530;16;52;27/04/2005;86132,43;149;0
530;16;33;27/04/2005;11079,6;28;0
531;27;49;28/01/2010;104466;184;0
532;1;67;24/09/2007;38776,72;194;0
533;1;86;24/09/2005;70398,89;173;0
534;34;83;24/11/2008;29238;60;0
535;12;27;10/02/2010;21578,88;64;0
536;21;63;25/03/2010;33602,27;169;0
536;21;5;25/03/2010;13623,84;48;0
537;26;6;20/03/2008;37158,96;107;0
538;26;26;20/03/2006;8475,3;30;0
538;26;44;20/03/2006;18869,76;96;0
539;26;58;20/03/2005;9267,2;40;0
539;26;86;20/03/2005;21160,36;52;0
540;34;21;24/11/2006;46973,85;83;0
541;34;13;24/11/2007;83379,26;194;0
541;34;43;24/11/2007;83655;169;0
541;34;18;24/11/2007;78473,28;172;0
542;36;90;14/10/2006;81775,2;195;0
543;33;38;09/02/2005;25846,08;114;0
543;33;39;09/02/2005;13548,6;45;0
544;33;102;09/02/2007;6043,14;19;0
545;20;79;13/05/2006;6046,17;39;0
545;20;21;13/05/2006;22638;40;0
546;9;67;15/12/2007;19988;100;0
547;29;30;01/02/2007;28048,68;99;0
548;9;72;15/12/2005;9309,48;69;0
548;9;12;15/12/2005;7682,92;28;0
548;9;46;15/12/2005;20221,11;39;0
549;40;102;19/03/2008;37531,08;118;0
550;40;35;19/03/2009;39019,5;69;0
550;40;1;19/03/2009;9073,35;55;0
550;40;44;19/03/2009;34594,56;176;0
550;40;24;19/03/2009;8046;27;0
551;40;104;19/03/2007;8971,71;31;0
552;32;87;31/08/2010;81485,04;169;0
553;15;26;12/08/2007;3955,14;14;0
553;15;72;12/08/2007;20507,84;152;0
554;28;71;04/07/2010;44573,2;140;0
554;28;40;04/07/2010;34522,12;172;0
554;28;55;04/07/2010;23448,33;43;0
554;28;31;04/07/2010;29843,13;73;0
555;9;58;15/12/2008;35215,36;152;0
555;9;14;15/12/2008;82118,54;191;0
556;17;101;24/12/2007;56239,95;195;0
557;39;103;11/08/2007;18749,2;38;0
558;38;50;25/11/2008;82852,04;158;0
559;39;42;11/08/2005;95143,9;170;0
559;39;83;11/08/2005;96972,7;199;0
560;39;63;11/08/2009;4573,09;23;0
560;39;78;11/08/2009;16539,12;52;0
561;39;60;11/08/2008;22409,2;44;0
561;39;48;11/08/2008;7030,8;20;0
561;39;54;11/08/2008;45005,94;138;0
562;5;81;08/07/2010;20683,91;169;0
563;40;16;14/08/2006;28118,56;61;0
564;21;10;07/02/2007;43659,72;78;0
564;21;67;07/02/2007;9594,24;48;0
565;17;80;06/04/2008;13848,37;29;0
566;17;45;06/04/2007;19306,56;39;0
566;17;39;06/04/2007;31312,32;104;0
567;17;73;06/04/2006;23610,73;79;0
568;17;103;06/04/2005;21709,6;44;0
569;2;21;01/11/2008;63952,35;113;0
570;33;3;10/07/2010;23083,53;93;0
571;9;105;09/09/2005;50703,38;182;0
572;29;52;06/08/2010;92491,2;160;0
573;39;12;30/12/2005;10426,82;38;0
574;14;24;29/04/2009;47680;160;0
574;14;15;29/04/2009;20331,52;128;0
575;36;12;23/06/2010;41432,89;151;0
575;36;50;23/06/2010;70791,3;135;0
575;36;40;23/06/2010;28300,11;141;0
576;9;90;09/09/2008;27677,76;66;0
577;32;68;14/02/2009;77457,38;182;0
578;34;37;16/12/2008;90608,35;155;0
578;34;96;16/12/2008;12641,34;118;0
579;34;102;16/12/2009;29897,64;94;0
580;34;5;16/12/2005;12772,35;45;0
581;34;81;16/12/2006;9546,42;78;0
582;34;53;16/12/2007;15720,54;33;0
583;10;92;28/04/2010;12832,05;77;0
584;28;40;16/06/2010;13648,28;68;0
585;7;26;04/10/2009;38421,36;136;0
585;7;65;04/10/2009;3611,7;30;0
586;4;26;22/05/2010;30228,57;107;0
587;25;49;06/07/2006;53368,5;94;0
588;2;78;17/05/2007;24808,68;78;0
589;7;4;04/10/2007;33120,12;132;0
590;6;104;10/06/2006;13602,27;47;0
591;6;54;10/06/2005;17284,89;53;0
592;9;1;09/10/2007;1649,7;10;0
592;9;37;09/10/2007;116329,43;199;0
593;40;76;14/08/2008;48252,8;160;0
594;9;101;09/10/2005;50760,16;176;0
594;9;49;09/10/2005;84594,75;149;0
594;9;52;09/10/2005;65321,91;113;0
595;35;47;08/08/2009;22506,45;159;0
596;6;78;01/09/2008;27353,16;86;0
597;9;99;09/10/2009;58228,5;110;0
597;9;8;09/10/2009;36228,46;62;0
597;9;34;09/10/2009;14300,16;42;0
597;9;96;09/10/2009;8784,66;82;0
597;9;94;09/10/2009;87262,56;154;0
598;9;59;09/10/2008;38718,75;105;0
598;9;42;09/10/2008;67720,07;121;0
598;9;70;09/10/2008;116291,62;199;0
599;6;70;10/06/2009;23375,2;40;0
599;6;79;10/06/2009;8526,65;55;0
600;40;15;15/05/2005;10006,92;63;0
600;40;104;15/05/2005;34150,38;118;0
601;14;3;20/03/2009;6701,67;27;0
602;26;100;01/06/2010;25441,52;68;0
602;26;77;01/06/2010;60267,68;121;0
603;14;26;20/03/2007;21470,76;76;0
604;14;17;20/03/2005;41242,63;143;0
604;14;76;20/03/2005;39808,56;132;0
605;36;33;19/09/2009;73600,2;186;0
605;36;50;19/09/2009;37230,98;71;0
606;36;102;19/09/2008;51207,66;161;0
606;36;17;19/09/2008;17593,01;61;0
607;36;85;19/09/2007;19994,04;121;0
608;36;4;19/09/2006;14803,69;59;0
609;8;43;10/12/2006;23265;47;0
609;8;30;10/12/2006;56097,36;198;0
610;34;82;28/10/2005;2468,88;24;0
611;34;63;28/10/2007;25847,9;130;0
611;34;4;28/10/2007;24087,36;96;0
612;34;50;28/10/2006;65547,5;125;0
613;33;51;02/01/2006;64222,65;129;0
614;33;8;02/01/2007;36228,46;62;0
615;33;81;02/01/2008;17746,55;145;0
616;33;1;02/01/2009;13362,57;81;0
617;34;68;28/10/2009;45963,72;108;0
618;32;101;14/02/2007;46145,6;160;0
619;32;99;14/02/2006;85225,35;161;0
620;3;89;10/10/2006;23502,85;181;0
621;4;9;04/08/2006;36353,88;123;0
622;4;19;04/08/2007;9085,58;73;0
623;11;55;04/05/2008;96519,87;177;0
623;11;84;04/05/2008;42048,72;189;0
624;14;52;25/05/2006;115035,93;199;0
625;4;28;04/08/2009;62381,94;114;0
626;3;77;10/10/2008;17930,88;36;0
626;3;100;10/10/2008;59862,4;160;0
626;3;13;10/10/2008;21489,5;50;0
627;36;93;08/10/2005;24123,36;48;0
627;36;63;08/10/2005;7356,71;37;0
628;36;6;08/10/2007;47924,64;138;0
628;36;53;08/10/2007;37157,64;78;0
629;36;65;08/10/2006;16252,65;135;0
630;29;38;05/08/2009;13829,92;61;0
630;29;44;05/08/2009;20638,8;105;0
630;29;26;05/08/2009;19493,19;69;0
631;4;80;13/08/2005;56348,54;118;0
631;4;8;13/08/2005;9933,61;17;0
631;4;69;13/08/2005;15383,55;35;0
631;4;49;13/08/2005;73239,75;129;0
631;4;12;13/08/2005;52134,1;190;0
631;4;57;13/08/2005;16649,7;69;0
632;7;22;19/02/2007;88927,02;182;0
632;7;1;19/02/2007;7093,71;43;0
632;7;47;19/02/2007;15145,85;107;0
632;7;40;19/02/2007;21676,68;108;0
633;7;11;19/02/2006;55625,1;157;0
634;4;87;13/08/2008;33269,04;69;0
635;4;19;13/08/2009;17673,32;142;0
636;29;105;05/08/2007;41788,5;150;0
637;29;11;05/08/2006;62002,5;175;0
638;38;77;21/02/2010;71723,52;144;0
639;36;40;08/10/2008;25088,75;125;0
639;36;89;08/10/2008;17789,45;137;0
640;20;13;14/02/2010;13753,28;32;0
641;28;72;04/03/2010;2563,48;19;0
641;28;68;04/03/2010;29365,71;69;0
641;28;41;04/03/2010;29852,88;173;0
642;38;52;29/12/2007;69368,4;120;0
643;14;72;20/07/2007;4722,2;35;0
643;14;69;20/07/2007;9230,13;21;0
643;14;22;20/07/2007;35179,92;72;0
644;4;13;26/04/2005;58881,23;137;0
644;4;91;26/04/2005;11817,6;24;0
644;4;68;26/04/2005;24258,63;57;0
645;4;78;26/04/2006;30533,76;96;0
645;4;90;26/04/2006;61645,92;147;0
646;19;22;12/07/2008;68894,01;141;0
646;19;61;12/07/2008;46841,68;164;0
647;21;6;21/12/2005;45840,96;132;0
647;21;29;21/12/2005;72551,05;143;0
648;21;13;21/12/2006;55872,7;130;0
648;21;19;21/12/2006;4107,18;33;0
649;21;78;21/12/2008;11768,22;37;0
649;21;5;21/12/2008;23274,06;82;0
649;21;64;21/12/2008;111515,35;191;0
650;2;52;12/06/2007;65899,98;114;0
650;2;72;12/06/2007;24420,52;181;0
650;2;37;12/06/2007;10522,26;18;0
650;2;7;12/06/2007;23561,82;54;0
651;2;66;12/06/2006;18848;95;0
651;2;15;12/06/2006;25414,4;160;0
651;2;65;12/06/2006;2889,36;24;0
652;4;62;26/04/2008;26381,68;52;0
653;19;90;12/07/2006;11742,08;28;0
654;19;47;12/07/2005;13588,8;96;0
655;14;53;20/07/2008;42874,2;90;0
656;4;14;19/09/2007;28376,04;66;0
657;7;31;01/06/2010;26163,84;64;0
657;7;77;01/06/2010;70727,36;142;0
658;3;58;11/06/2005;32203,52;139;0
659;32;78;18/07/2010;14948,82;47;0
660;3;2;11/06/2007;43841,08;86;0
661;3;65;11/06/2006;22633,32;188;0
661;3;76;11/06/2006;19602,7;65;0
662;3;35;11/06/2008;11875,5;21;0
663;33;67;10/03/2010;9994;50;0
664;32;103;02/07/2009;16775,6;34;0
664;32;69;02/07/2009;74720,1;170;0
665;17;32;19/07/2010;20098,33;49;0
666;32;74;28/04/2005;17100,72;63;0
667;2;61;01/08/2006;20850,26;73;0
668;18;38;26/07/2007;32647,68;144;0
668;18;32;26/07/2007;31172,92;76;0
668;18;92;26/07/2007;26330,7;158;0
669;23;94;05/02/2005;32865,12;58;0
670;23;38;05/02/2007;9975,68;44;0
670;23;3;05/02/2007;6701,67;27;0
671;23;47;05/02/2006;27743,8;196;0
671;23;46;05/02/2006;95402,16;184;0
672;23;86;05/02/2008;70805,82;174;0
673;21;54;28/09/2006;34243,65;105;0
674;18;54;26/07/2009;20546,19;63;0
675;30;59;31/03/2005;73381,25;199;0
676;30;15;31/03/2009;7783,16;49;0
676;30;25;31/03/2009;7807,59;27;0
677;30;70;31/03/2008;31556,52;54;0
678;33;87;28/10/2010;49180,32;102;0
679;6;68;26/07/2010;72775,89;171;0
679;6;104;26/07/2010;39938,58;138;0
680;30;3;07/11/2006;21594,27;87;0
681;30;64;07/11/2005;7590,05;13;0
681;30;66;07/11/2005;13491,2;68;0
682;33;8;25/10/2009;7011,96;12;0
682;33;73;25/10/2009;17932,2;60;0
683;33;48;25/10/2008;14413,14;41;0
683;33;91;25/10/2008;45793,2;93;0
683;33;56;25/10/2008;33090,28;164;0
683;33;21;25/10/2008;23769,9;42;0
684;33;6;25/10/2006;27435,12;79;0
684;33;56;25/10/2006;13115,05;65;0
685;3;80;13/02/2010;22921,44;48;0
686;30;84;07/11/2008;10901,52;49;0
687;9;61;16/05/2006;10853,56;38;0
687;9;104;16/05/2006;16785,78;58;0
688;18;43;25/07/2010;52965;107;0
688;18;54;25/07/2010;33265,26;102;0
689;9;81;10/10/2010;7221,01;59;0
690;16;17;13/02/2010;52490,62;182;0
690;16;27;13/02/2010;13823,97;41;0
691;7;25;28/02/2005;17928,54;62;0
691;7;34;28/02/2005;19407,36;57;0
691;7;42;28/02/2005;67720,07;121;0
692;9;23;22/09/2008;24963,1;107;0
693;7;57;28/02/2007;42227,5;175;0
694;28;81;24/07/2006;1835,85;15;0
695;1;51;10/08/2007;62231,25;125;0
695;1;43;10/08/2007;13365;27;0
696;9;105;12/05/2005;22008,61;79;0
696;9;42;12/05/2005;41975,25;75;0
696;9;43;12/05/2005;61875;125;0
696;9;96;12/05/2005;8034,75;75;0
697;25;37;04/10/2008;106391,74;182;0
698;9;20;12/05/2007;15096,9;65;0
699;39;26;19/07/2009;18645,66;66;0
700;9;72;12/05/2009;15785,64;117;0
701;39;87;19/07/2007;76181,28;158;0
702;5;47;02/05/2005;16136,7;114;0
703;28;16;24/07/2008;53932,32;117;0
704;1;23;10/08/2009;9098,7;39;0
704;1;41;10/08/2009;29680,32;172;0
705;32;84;14/06/2005;26252,64;118;0
705;32;22;14/06/2005;26384,94;54;0
706;32;57;14/06/2007;29438,6;122;0
707;32;13;14/06/2006;48566,27;113;0
707;32;83;14/06/2006;65785,5;135;0
707;32;49;14/06/2006;21006,75;37;0
708;1;25;07/08/2005;38459,61;133;0
709;1;13;07/08/2006;14183,07;33;0
710;1;62;07/08/2007;11668,82;23;0
711;1;63;07/08/2008;31415,14;158;0
712;37;70;22/09/2009;26297,1;45;0
712;37;10;22/09/2009;16232,46;29;0
712;37;54;22/09/2009;45005,94;138;0
713;32;38;14/06/2009;20858,24;92;0
714;32;3;14/06/2008;19360,38;78;0
715;19;63;23/07/2006;22666,62;114;0
716;19;32;23/07/2005;6152,55;15;0
716;19;21;23/07/2005;87156,3;154;0
716;19;74;23/07/2005;37458,72;138;0
717;19;38;23/07/2008;15416,96;68;0
718;21;80;16/01/2008;81657,63;171;0
718;21;11;16/01/2008;55270,8;156;0
719;21;38;16/01/2009;15416,96;68;0
720;28;19;24/12/2007;2738,12;22;0
721;25;14;04/08/2007;24076,64;56;0
721;25;91;04/08/2007;14772;30;0
721;25;94;04/08/2007;91795,68;162;0
722;21;49;16/01/2006;85162,5;150;0
723;21;13;16/01/2005;56732,28;132;0
724;24;38;19/02/2010;43756,96;193;0
725;18;55;09/07/2009;80705,88;148;0
726;29;21;19/05/2009;95079,6;168;0
727;39;52;16/08/2006;48557,88;84;0
727;39;20;16/08/2006;42503,58;183;0
728;39;22;16/08/2007;82086,48;168;0
728;39;71;16/08/2007;22923,36;72;0
729;18;3;01/12/2007;36983,29;149;0
730;25;65;20/11/2006;18299,28;152;0
731;18;101;01/12/2005;2884,1;10;0
732;25;97;20/11/2008;52984,64;92;0
732;25;32;20/11/2008;50450,91;123;0
733;25;82;20/11/2009;11830,05;115;0
734;18;101;01/12/2008;40665,81;141;0
735;18;104;01/12/2009;28651,59;99;0
736;39;45;16/08/2009;12376;25;0
737;29;20;19/05/2007;20206,62;87;0
737;29;77;19/05/2007;11953,92;24;0
738;29;49;19/05/2006;108440,25;191;0
739;5;9;03/05/2007;53791,92;182;0
740;13;70;15/04/2009;111032,2;190;0
741;25;29;14/02/2005;33992,45;67;0
741;25;16;14/02/2005;53932,32;117;0
742;31;56;10/10/2009;9483,19;47;0
743;25;45;14/02/2007;26732,16;54;0
744;25;24;14/02/2006;9536;32;0
744;25;14;14/02/2006;55032,32;128;0
744;25;13;14/02/2006;79940,94;186;0
745;25;30;14/02/2009;51564,24;182;0
746;37;7;24/04/2008;71994,45;165;0
747;19;31;02/03/2010;59686,26;146;0
748;13;9;15/04/2007;33693,84;114;0
749;13;47;15/04/2005;2264,8;16;0
750;5;96;03/05/2008;11462,91;107;0
751;15;87;01/01/2005;39537,12;82;0
752;27;86;10/01/2010;6917,81;17;0
752;27;37;10/01/2010;24551,94;42;0
752;27;83;10/01/2010;73582,3;151;0
753;30;40;08/07/2010;33117,15;165;0
754;23;104;16/05/2005;23152,8;80;0
755;39;98;20/04/2010;8511,3;63;0
756;19;51;22/10/2010;61733,4;124;0
757;29;81;14/01/2010;14442,02;118;0
757;29;35;14/01/2010;32799;58;0
758;1;37;09/07/2010;49103,88;84;0
758;1;100;09/07/2010;5986,24;16;0
759;9;53;29/04/2008;40968,68;86;0
760;9;63;29/04/2009;15111,08;76;0
761;7;100;11/11/2007;74079,72;198;0
762;39;66;14/02/2010;3968;20;0
763;40;39;22/09/2006;33419,88;111;0
763;40;15;22/09/2006;11436,48;72;0
764;40;99;22/09/2007;36525,15;69;0
764;40;51;22/09/2007;76171,05;153;0
765;4;98;01/07/2010;20535,2;152;0
765;4;9;01/07/2010;39900,6;135;0
766;3;96;13/06/2010;9641,7;90;0
767;4;63;03/02/2008;19485,34;98;0
768;40;17;22/09/2009;15285,73;53;0
768;40;25;22/09/2009;50315,58;174;0
768;40;12;22/09/2009;42804,84;156;0
768;40;85;22/09/2009;10244,88;62;0
769;40;57;24/09/2005;13271,5;55;0
769;40;4;24/09/2005;43407,43;173;0
770;7;6;15/04/2008;69456;200;0
771;38;67;25/04/2010;9594,24;48;0
772;21;100;15/08/2010;73331,44;196;0
773;31;29;08/04/2010;55808,5;110;0
773;31;102;08/04/2010;10177,92;32;0
774;5;102;23/02/2005;25762,86;81;0
775;5;66;23/02/2006;14086,4;71;0
776;31;96;12/08/2010;17462,19;163;0
777;14;56;30/07/2005;21387,62;106;0
778;37;47;06/11/2009;14721,2;104;0
778;37;45;06/11/2009;95542,72;193;0
778;37;56;06/11/2009;37327,45;185;0
779;37;76;06/11/2008;27443,78;91;0
779;37;58;06/11/2008;33825,28;146;0
780;28;99;20/04/2006;60875,25;115;0
780;28;81;20/04/2006;21540,64;176;0
781;30;64;13/08/2009;88161,35;151;0
782;5;77;23/02/2008;66742,72;134;0
783;22;15;24/07/2010;21443,4;135;0
784;9;5;12/09/2009;30369,81;107;0
785;8;70;09/01/2010;97591,46;167;0
786;9;23;12/09/2005;16564,3;71;0
787;19;62;06/09/2010;36021,14;71;0
787;19;67;06/09/2010;19588,24;98;0
788;9;97;12/09/2007;60471,6;105;0
789;9;33;12/09/2006;13849,5;35;0
789;9;10;12/09/2006;42540,24;76;0
790;39;20;04/01/2007;2787,12;12;0
791;38;44;21/09/2006;34398;175;0
792;38;75;21/09/2007;11022,28;76;0
793;38;42;21/09/2005;96263,24;172;0
793;38;72;21/09/2005;11063,44;82;0
793;38;12;21/09/2005;47469,47;173;0
794;37;17;17/10/2010;21342,34;74;0
795;36;17;23/07/2008;6921,84;24;0
796;39;16;04/01/2005;7836,32;17;0
796;39;84;04/01/2005;37376,64;168;0
797;26;37;30/01/2010;105807,17;181;0
798;26;25;28/02/2007;45688,86;158;0
799;38;37;21/09/2009;113406,58;194;0
800;29;55;29/10/2006;80160,57;147;0
